NOCCourseId,NOCCourseName,NOCCourseAbstract,NOCCoordinatorNames,NOCInstitute,nocCoordinatingInstitute,NOCEnrolStartDt,NOCEnrolEndDt,NOCRegStartDt,NOCRegEndDt,NOCExamDt1,NOCExamDt2,NOCExamDt3,NOCEnrolUrl,NOCRegUrl,NOCStaticMockUrl,NOCPeriod,HourType,Category,NOCReallocationDBtable1,NOCReallocationDBtable2,NOCTestscoreDBtable,NOCCertificateDBtable,NOCNameAssignment1,NOCNameAssignment2,NOCNameAssignment3,NOCNameAssignment4,NOCNameAssignment5,NOCNameAssignment6,NOCNameAssignment7,NOCNameAssignment8,NOCNameAssignment9,NOCNameAssignment10,NOClegendlogic,NOCAssignmentLogicRemarks,NOCAssignmentGraph,NOCExamGraph,NOCFinalScoreGraph,NOCEnableCertificatestatus,NOCEnableDownloadCertificate,NOCEnableExamScores,NOCEnablePercentileScores,NOCEnableReallocationDt1,NOCEnableReallocationDt2,NOCEnableCandidateLogin,NOCEnableReallocationLogin,CourseStatus,Syllabus_link,disciplineid,scorder,NPTELCourseId,NOCCourseDuration,NOCCourseAvail,NOCExamRun,FdpStatus,sem,duration (self-populated),discipline_short (derived),discipline_name
noc22-hs116,Urbanization and Environment,"With more than 50% of the world population now residing in cities since 2008 (World Urbanization Prospects, 2007), we have reached the urban moment with huge implications of planetary urbanization on the environment. Urbanization is not a new phenomenon; the ancient cities of the Indus Valley Civilization, Ancient Greece, Rome and Mesopotamia are strong evidences. However, with our entry to the era of the Anthropocene, rapid urbanization with its rate, scale and shifting geographies (with intense urbanization in the global south: Asia, Africa and Latin America) is upsetting the ecological balance complemented with rising inequity, displacement and loss of livelihoods affecting the urban poor.

 What is the solution? Should urbanization be perceived as the key challenge and strategies must be devised to halt it, if not reverse it (as it is irreversible) Can there be other innovative alternatives that do not perceive cities as consumptive spaces swallowing ecological resources and generating highest ecological footprints, but also as contributors to ecological sustainability

 While policy prescriptions laid out in the UN Sustainable Urbanization framework or Sustainable Development Goals (SDGs) offer technocratic directions and guidelines, it is extremely important to empirically investigate the relationship cities and their wider environments to not only identify challenges but also map potentials and learn lessons towards the development of a robust resilient urban environmental matrix that will not only be technically sound and feasible but also informed by socio-economic and political realities and determinants. With lessons from emerging urban social sciences frameworks such as urban environmental history and urban political ecology and with the empirical focus on South Asia, the course will shed light on cities as complex socio-natural-technical assemblages, encompassing elaborate technical apparatus and intricate social arrangements evolved along shifting temporal scales and development imperatives. Finally, by capturing storylines in the making of urban nature involving multiple stakeholders (government, foreign agencies, civil society and communities), the larger agenda of this course is to transcend theoretical research on the relationship between urbanization and environment into practical actions towards a just, inclusive and resilient (urban) world order.",Prof. Jenia Mukherjee,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_hs116/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/109105185.pdf,109,NULL,109105185,NULL,NULL,40,1,SEM2,8 ,hs,Humanities and Social Sciences
noc22-hs117,Water Society And Sustainability,"The global water scenario is beset by multiple challenges: water availability, severe inequity to water access and entitlements across social and spatial lines, frequent floods and droughts, disputes over corporate control of limited water resources, etc. The world appears to be on track to halve the number of people without access to safe clean water. However, in the urban Global South, this success masks regional and local inequalities and a process of urbanization without infrastructure, which is particularly acute in the growing peripheries of
existing cities. Interestingly enough, lessons can be learnt from small-scale community water conservation practices and localized needs-driven initiatives. Within this context, it is important to understand and address water beyond the physical and technical attributes and explore the complex and cyclical processes through which water shapes, and, is in turn shaped by society. The course is located at the intersections across water, technology, science and society towards sustainable future. It combines fundamental theoretical, methodological approaches and empirical case studies to introduce and familiarize students with water-society relationship: the contemporary challenges and prospective potentials.",Prof. Jenia Mukherjee,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_hs117/,NULL,NULL,Aug-Sep 2022,10,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,upsc,https://archive.nptel.ac.in/content/syllabus_pdf/109105136.pdf,109,NULL,109105136,NULL,NULL,42,1,SEM2,4 ,hs,Humanities and Social Sciences
noc22-hs118,Introduction to Japanese Language and Culture - II,"The material is designed for people who wish to have a reasonable working knowledge of written and spoken Japanese, which will help them interact better with the Japanese people and companies in their personal and/or professional life. Also, people travelling to Japan for training, education, business, tourism, etc. will find the course useful.",Prof. Vatsala Misra ,IIT Kanpur,IIT Kanpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_hs118/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109104195.pdf,109,NULL,109104195,NULL,NULL,42,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs119,Management of Fixed Income Securities,"This course provides an overview of valuation and management of various fixed income securities such as bonds, interest rate derivatives, interest rate swaps and credit default swaps. This course introduces the basic feature of various fixed income securities and markets. It presents the various methods used for valuation of bonds, theories related to interest rate determination, measure the alternative risk associated with fixed income securities. Various bond portfolio investments strategies are discussed. Further, various techniques used for valuation of bond with embedded options and estimation of binomial trees are also covered. A thorough discussion on different derivative instruments such as interest rate derivatives, interest rate swaps and credit default swaps are also analyzed.",Prof.Jitendra Mahakud,IIT Kharagpur,IIT Kharagpur,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_hs119/,NULL,NULL,Jul-Oct 2022,30,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109105197.pdf,109,NULL,109105197,NULL,NULL,42,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs12,Introduction to Modern Indian Drama,This course introduces students to the historical and social debates on modern Indian Theatre from the latter decades of the 19th century to the mid-20th century. The purpose of the course is to familiarize students with modern Indian performance traditions and the social and political issues in the works of major modern Indian playwrights.,Prof. Kiran Keshavamurthy,IIT Guwahati,IIT Guwahati,2021-11-14,2022-02-21,2021-12-13,2022-03-18,2022-04-24,2022-04-24,NULL,https://onlinecourses.nptel.ac.in/noc22_hs12/preview,NULL,NULL,Feb-Apr 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,oc,https://nptel.ac.in/content/syllabus_pdf/109103140.pdf,109,NULL,109103140,NULL,NULL,39,1,SEM1,8 ,hs,Humanities and Social Sciences
noc22-hs120,Sociology of Development,"The objective of the course is to familiarize students with the current issues and debates concerning development. The concept of development, as historically conditioned, has had several connotations, starting from incessant preoccupation with economic growth during the years following independence to the current engagement with the human and social development with active inclusion of local communities in the process. The course attempts to understand the current practices of development by an analysis of the approaches, agencies and issues involved in it.",Prof. Sambit Mallick,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_hs120/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109103185.pdf,109,NULL,109103185,NULL,NULL,42,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs121,Introduction to Market Structures,"This course deals with the study of market structures in economics. The study of market structures helps us to understand the pricing of goods and services in the market. Based on toy models, we will study how the price of a good changes with the changes in the market structure. 
This course can be considered as economic application of game theory. The main tool used to address the questions is game theory. A small component of the course will also be devoted to game theory. 
The different strategies used by the firms to out compete the rivals, avoid competitions, etc will be introduced in the course.This course can be considered as economic application of game theory. The main tool used to address the questions is game theory. A small component of the course will also be devoted to game theory. 
The different strategies used by the firms to out compete the rivals, avoid competitions, etc will be introduced in the course.",Prof. Amarjyoti Mahanta,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_hs121/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109103187.pdf,109,NULL,109103187,NULL,NULL,41,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs122,Introduction to Western Political Thought,"One of the major objectives of this course is to introduce the students to the key debates and ideas in Western political thought. It is hoped that familiarity with the ideas or concepts of some major western political thinkers will help the students to understand different perspectives and approaches to state, politics, government, sovereignty, citizenship and so on. It is also hoped that this course will enable the student to make sense of and interpret the major developments and key debates in the political debates and discussions in any contemporary society and polity.",Prof. Mithilesh Kumar Jha,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_hs122/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109103176.pdf,109,NULL,109103176,NULL,NULL,41,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs123,The Psychology Of Language,"The very basic form of exchanging information between two living beings is termed as communication. A highly developed form of communication is language, which is used mostly by human beings. The present course will introduce the concept of language and the psychology behind the learning and using of language",Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_hs123/,NULL,NULL,Aug-Oct 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/109103152.pdf,109,NULL,109103152,NULL,NULL,41,1,SEM2,8 ,hs,Humanities and Social Sciences
noc22-hs124,Consumer Psychology,"Human beings have basic needs that they fulfill by making transactions in the market. Transactions mostly in the form of monetary exchange for goods and services are very basic for the survival of the human race. The present course is designed to study how consumers behave on the market and what the consequences of various behavior patterns. Additionally, the present course also looks at various psychological factors that shape the behavior and actions of the consumer in the global market.",Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-01,NULL,NULL,2022-09-25,2022-09-25,NULL,https://onlinecourses.nptel.ac.in/noc22_hs124/,NULL,NULL,Jul-Sep 2022,20,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uptc,https://archive.nptel.ac.in/content/syllabus_pdf/109103136.pdf,109,NULL,109103136,NULL,NULL,40,1,SEM2,8 ,hs,Humanities and Social Sciences
noc22-hs125,Ecology and Society,"<p>The course focuses on the ecology of human societies human-environment relationships, with reference to cultural ecology and issues surrounding sustainable development. The ecology of human societies is about connections between ecological and human social, cultural, and organizational processes. Based on selected works of ecological anthropologists, this course focuses on the dynamic relationships between human cultures and their ecological environments. It uses basic concepts of anthropology, including the concept of culture as a dynamic system of learned behaviours and beliefs, to better understand how human beings adapt to and change their physical and social surroundings.</p>",Prof. Ngamjahao Kipgen,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-30,2022-10-30,NULL,https://onlinecourses.nptel.ac.in/noc22_hs125/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109103123.pdf,109,NULL,109103123,NULL,NULL,42,1,SEM2,12,hs,Humanities and Social Sciences
noc22-hs126,Environment and Development,"The course will consist of theoretical application and environmental knowledge pertaining to sustainable development. The course analyses the reciprocal interaction between the physical environment, the social organization and human behaviour in the context of development. The course will introduce students with an overview of environmental ethics, debates and change and to facilitate their understanding and analysis of the inter-relationship between environment and development issues and apply them to their own experience and work. To enhance the studentsâ€™ knowledge of the nature of and underlying causes of the most pressing environmental concerns and to understand how these impact on the lives and livelihoods of the local community. To look at the possibilities for environmental regeneration providing an analysis of case studies of local sustainable development initiatives and community based natural resource management. After the successful completion of the course the students will be able to comprehend the complexity and various forms and dimensions of development and environment issues and ground them in current issues and real life experiences.",Prof. Ngamjahao Kipgen,IIT Guwahati,IIT Guwahati,2022-05-20,2022-07-25,NULL,NULL,2022-10-29,2022-10-29,NULL,https://onlinecourses.nptel.ac.in/noc22_hs126/,NULL,NULL,Jul-Oct 2022,30,Rerun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,uplc,https://archive.nptel.ac.in/content/syllabus_pdf/109103186.pdf,109,NULL,109103186,NULL,NULL,41,1,SEM2,12,hs,Humanities and Social Sciences
